id,week_of_outbreak,state_ut,district,disease,cases,deaths,day,month,year,latitude,longitude,precipitation,lai,temp,disease_category,death_rate,date,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3_mean,roll_6_mean,roll_3_std,roll_6_std,month_sin,month_cos,temp_change,precipitation_change,lai_change,spike_ratio,acceleration,growth_rate,outbreak_flag,outbreak_frequency_12m,log_cases,outbreak
369,32nd week,Assam,Dima Hasao,Acute Encephalitis Syndrome,1.0,1,8,8,2021,25.40036255,93.07522923,1.280343128,33.0,301.515,Encephalitis,0.5,2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,3.8029999999999973,1.227682822,1.0,1.0,0.0,0.0,0,0.0,0.6931471805599453,0
442,40th week,Assam,Dima Hasao,Acute Encephalitis Syndrome,1.0,1,2,10,2021,25.40036255,93.07522923,0.569047777,38.0,301.3933334,Encephalitis,0.5,2021-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.1216665999999691,-0.711295351,5.0,1.0,1.0,1.0,0,0.0,0.6931471805599453,0
6478,23rd week,Assam,Dima Hasao,Cholera,35.0,5,5,6,2012,25.40036255,93.07522923,3.916801064,24.0,297.96,Diarrheal Diseases,0.1388888888888889,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-3.4333334000000377,3.3477532869999997,-14.0,35.0,0.0,0.0,0,0.0,3.58351893845611,0
5020,36th week,Assam,Dima Hasao,Malaria,64.0,1,25,8,2014,25.40036255,93.07522923,0.52695554,4.0,299.7,Malaria,0.015384615384615385,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,1.740000000000009,-3.389845524,-20.0,64.0,0.0,0.0,1,0.0,4.174387269895637,1
6303,13th week,Assam,Goalpara,Acute Diarrhoeal Disease,11.0,1,18,3,2012,26.1783623,90.6226683,0.033614459,6.0,302.644,Diarrheal Diseases,0.08333333333333333,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,11.0,0.0,0.0,0,0.0,2.4849066497880004,0
5473,22nd week,Assam,Goalpara,Acute Diarrhoeal Disease,44.0,1,28,5,2013,26.1783623,90.6226683,0.40106515,12.0,300.6166666,Diarrheal Diseases,0.022222222222222223,2013-05-01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-2.027333400000032,0.367450691,6.0,44.0,11.0,11.0,0,0.0,3.8066624897703196,0
5136,42nd week,Assam,Goalpara,Acute Diarrhoeal Disease,12.0,1,9,10,2014,26.1783623,90.6226683,0.039463863,16.0,302.0533334,Diarrheal Diseases,0.07692307692307693,2014-10-01,44.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1.4366668000000118,-0.361601287,4.0,12.0,33.0,44.0,0,0.0,2.5649493574615367,0
214,5th week,Assam,Goalpara,Acute Diarrhoeal Disease,13.0,1,15,1,2021,26.1783623,90.6226683,0.041728944,17.0,294.5933334,Diarrheal Diseases,0.07142857142857142,2021-01-01,12.0,44.0,11.0,0.0,0.0,22.333333333333332,0.0,18.77054430040145,0.0,0.49999999999999994,0.8660254037844387,-7.4599999999999795,0.002265080999999995,1.0,0.5571428571428572,-32.0,0.08333333333333333,0,0.0,2.6390573296152584,0
3690,45th week,Assam,Goalpara,Dengue,30.0,1,27,6,2016,26.1783623,90.6226683,1.026625244,12.0,298.67,Dengue,0.03225806451612903,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,4.07666660000001,0.9848963000000001,-5.0,30.0,0.0,0.0,0,0.0,3.4339872044851463,0
2544,43rd week,Assam,Goalpara,Dengue,27.0,1,14,8,2017,26.1783623,90.6226683,2.670809058,4.0,303.3241667,Dengue,0.03571428571428571,2017-08-01,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,4.654166699999962,1.644183814,-8.0,27.0,30.0,30.0,0,0.0,3.332204510175204,0
8176,23rd week,Assam,Golaghat,Acute Diarrhoeal Disease,27.0,2,9,6,2010,26.40490095,94.03209112,2.895928809,28.5,298.16,Diarrheal Diseases,0.07142857142857142,2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,27.0,0.0,0.0,0,0.0,3.332204510175204,0
7303,23rd week,Assam,Golaghat,Acute Diarrhoeal Disease,27.0,0,9,6,2011,26.40490095,94.03209112,0.279427785,28.5,304.32,Diarrheal Diseases,0.0,2011-06-01,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,6.159999999999968,-2.6165010239999997,0.0,27.0,27.0,27.0,0,0.0,3.332204510175204,0
6479,23rd week,Assam,Golaghat,Acute Diarrhoeal Disease,16.0,2,31,5,2012,26.40490095,94.03209112,0.375896928,22.5,303.99,Diarrheal Diseases,0.11764705882352941,2012-05-01,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.3299999999999841,0.09646914300000003,-6.0,16.0,0.0,27.0,0,0.0,2.833213344056216,0
4709,21st week,Assam,Golaghat,Acute Diarrhoeal Disease,20.0,1,19,5,2014,26.40490095,94.03209112,0.041196802,23.0,304.3533334,Diarrheal Diseases,0.047619047619047616,2014-05-01,16.0,27.0,27.0,0.0,0.0,23.333333333333332,0.0,6.350852961085883,0.0,0.49999999999999994,-0.8660254037844387,0.3633333999999877,-0.33470012600000004,0.5,0.8219178082191781,-11.0,-0.39285714285714285,0,0.0,3.044522437723423,0
4710,21st week,Assam,Golaghat,Acute Diarrhoeal Disease,26.0,2,26,5,2014,26.40490095,94.03209112,0.149728222,30.0,306.055,Diarrheal Diseases,0.07407407407407407,2014-05-01,20.0,16.0,27.0,0.0,0.0,21.0,0.0,5.5677643628300215,0.0,0.49999999999999994,-0.8660254037844387,1.70166660000001,0.10853141999999999,7.0,1.1818181818181819,4.0,-0.25,0,0.0,3.295836866004329,0
1878,44th week,Assam,Golaghat,Acute Diarrhoeal Disease,35.0,2,29,10,2018,26.40490095,94.03209112,0.089630117,40.0,299.992,Diarrheal Diseases,0.05555555555555555,2018-10-01,26.0,20.0,16.0,0.0,0.0,20.666666666666668,0.0,5.033222956847165,0.0,-0.8660254037844386,0.5000000000000001,-6.062999999999988,-0.060098105,10.0,1.6153846153846152,6.0,0.5882352941176471,0,0.0,3.58351893845611,0
7441,28th week,Assam,Golaghat,Acute Encephalitis Syndrome,10.0,1,15,5,2011,26.40490095,94.03209112,0.333236807,22.0,300.585,Encephalitis,0.09090909090909091,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.5929999999999609,0.24360669000000001,-18.0,10.0,0.0,0.0,0,0.0,2.3978952727983707,0
5527,24th week,Assam,Golaghat,Acute Encephalitis Syndrome,38.0,4,1,3,2013,26.40490095,94.03209112,0.000652258,25.0,300.6166666,Encephalitis,0.10256410256410256,2013-03-01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.031666599999994105,-0.332584549,3.0,38.0,10.0,10.0,0,0.0,3.6635616461296463,0
5655,28th week,Assam,Golaghat,Acute Encephalitis Syndrome,123.0,19,1,3,2013,26.40490095,94.03209112,0.000652258,25.0,300.6166666,Encephalitis,0.1532258064516129,2013-03-01,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,123.0,28.0,38.0,1,0.0,4.820281565605037,1
4842,28th week,Assam,Golaghat,Acute Encephalitis Syndrome,33.0,3,8,3,2014,26.40490095,94.03209112,0.017843881,25.0,298.825,Encephalitis,0.08823529411764706,2014-03-01,123.0,38.0,10.0,0.0,0.0,57.0,0.0,58.84725991921799,0.0,1.0,6.123233995736766e-17,-1.791666599999985,0.017191623,0.0,0.5689655172413793,85.0,10.272727272727273,0,0.0,3.5263605246161616,0
8900,42nd week,Assam,Golaghat,Cholera,57.0,3,12,10,2009,26.40490095,94.03209112,0.922796344,34.0,300.13,Diarrheal Diseases,0.05172413793103448,2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1.3050000000000068,0.904952463,9.0,57.0,0.0,0.0,1,0.0,4.060443010546419,1
8698,27th week,Assam,Golaghat,Malaria,5.0,2,20,6,2009,26.40490095,94.03209112,0.316817737,32.0,299.4866666,Malaria,0.3333333333333333,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.6433334000000173,-0.605978607,-2.0,5.0,0.0,0.0,0,0.0,1.791759469228055,0
8152,22nd week,Assam,Golaghat,Malaria,140.0,5,30,5,2010,26.40490095,94.03209112,1.471170596,22.0,298.98,Malaria,0.03546099290780142,2010-05-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.50666659999996,1.154352859,-10.0,140.0,5.0,5.0,1,0.0,4.948759890378168,1
4824,27th week,Assam,Golaghat,Malaria,11.0,2,11,6,2014,26.40490095,94.03209112,0.388535142,25.0,308.4,Malaria,0.16666666666666666,2014-06-01,140.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,9.419999999999959,-1.082635454,3.0,11.0,135.0,140.0,0,0.0,2.4849066497880004,0
2769,16th week,Assam,Golaghat,Malaria,3.0,2,14,4,2016,26.40490095,94.03209112,0.345507579,9.0,301.552,Malaria,0.5,2016-04-01,11.0,140.0,5.0,0.0,0.0,52.0,0.0,76.26925986267338,0.0,0.8660254037844387,-0.4999999999999998,-6.847999999999956,-0.04302756299999999,-16.0,0.05660377358490566,-129.0,1.0,0,0.0,1.3862943611198906,0
2821,18th week,Assam,Golaghat,Malaria,3.0,2,14,4,2016,26.40490095,94.03209112,0.345507579,9.0,301.552,Malaria,0.5,2016-04-01,3.0,11.0,140.0,0.0,0.0,51.333333333333336,0.0,76.89169872836295,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.057324840764331204,-8.0,-0.9716312056737588,0,0.0,1.3862943611198906,0
1565,23rd week,Assam,Hailakandi,Acute Diarrhoeal Disease,16.0,1,7,5,2018,24.68845365,92.57381528,1.280801746,22.0,299.52,Diarrheal Diseases,0.058823529411764705,2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,2.833213344056216,0
2760,14th week,Assam,Hailakandi,Cholera,23.0,3,24,3,2016,24.68845365,92.57381528,0.568202386,19.0,300.3233334,Diarrheal Diseases,0.125,2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.8033334000000423,-0.7125993600000001,-3.0,23.0,0.0,0.0,0,0.0,3.1780538303479458,0
6525,25th week,Assam,Hailakandi,Malaria,275.0,3,17,6,2011,24.68845365,92.57381528,0.606833243,9.0,303.3241667,Malaria,0.010869565217391304,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,3.000833299999954,0.03863085700000002,-10.0,275.0,0.0,0.0,1,0.0,5.62040086571715,1
7341,25th week,Assam,Hailakandi,Malaria,275.0,5,17,6,2011,24.68845365,92.57381528,0.606833243,9.0,303.3241667,Malaria,0.018115942028985508,2011-06-01,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,275.0,275.0,275.0,1,0.0,5.62040086571715,1
8631,50th week,Assam,Jorhat,Acute Diarrhoeal Disease,7.0,1,20,11,2010,26.7577925,94.2079645,0.073763133,11.0,298.632,Diarrheal Diseases,0.125,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,2.0794415416798357,0
7188,17th week,Assam,Jorhat,Acute Diarrhoeal Disease,6.0,2,30,4,2011,26.7577925,94.2079645,0.148779243,12.0,300.095,Diarrheal Diseases,0.2857142857142857,2011-04-01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,1.4630000000000223,0.07501611000000001,1.0,6.0,7.0,7.0,0,0.0,1.9459101490553132,0
6455,22nd week,Assam,Jorhat,Acute Diarrhoeal Disease,14.0,2,28,5,2012,26.7577925,94.2079645,0.279694917,17.0,299.68,Diarrheal Diseases,0.13333333333333333,2012-05-01,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.41500000000002046,0.13091567399999998,5.0,14.0,-1.0,6.0,0,0.0,2.70805020110221,0
6456,22nd week,Assam,Jorhat,Acute Diarrhoeal Disease,12.0,2,26,5,2012,26.7577925,94.2079645,0.261112528,17.0,302.17,Diarrheal Diseases,0.15384615384615385,2012-05-01,14.0,6.0,7.0,0.0,0.0,9.0,0.0,4.358898943540674,0.0,0.49999999999999994,-0.8660254037844387,2.490000000000009,-0.018582388999999977,0.0,1.2,8.0,0.875,0,0.0,2.5649493574615367,0
6473,22nd week,Assam,Jorhat,Acute Diarrhoeal Disease,24.0,2,20,5,2012,26.7577925,94.2079645,0.179667956,19.0,298.985,Diarrheal Diseases,0.08,2012-05-01,12.0,14.0,6.0,0.0,0.0,10.666666666666666,0.0,4.163331998932266,0.0,0.49999999999999994,-0.8660254037844387,-3.1850000000000023,-0.08144457200000002,2.0,2.0571428571428574,-2.0,0.8571428571428571,0,0.0,3.2188758248682006,0
6517,24th week,Assam,Jorhat,Acute Diarrhoeal Disease,14.0,2,28,5,2012,26.7577925,94.2079645,0.279694917,17.0,299.68,Diarrheal Diseases,0.13333333333333333,2012-05-01,24.0,12.0,14.0,0.0,0.0,16.666666666666668,0.0,6.429100507328636,0.0,0.49999999999999994,-0.8660254037844387,0.6949999999999932,0.100026961,-2.0,0.7924528301886792,12.0,0.6666666666666666,0,0.0,2.70805020110221,0
7032,52nd week,Assam,Jorhat,Acute Diarrhoeal Disease,15.0,2,19,12,2012,26.7577925,94.2079645,0.029191074,30.0,292.8566666,Diarrheal Diseases,0.125,2012-12-01,14.0,24.0,12.0,7.0,0.0,16.666666666666668,12.833333333333334,6.429100507328636,6.462713568360172,-2.4492935982947064e-16,1.0,-6.823333400000024,-0.250503843,13.0,0.8490566037735848,-10.0,0.15384615384615385,0,0.0,2.772588722239781,0
3776,4th week,Assam,Jorhat,Acute Diarrhoeal Disease,18.0,2,7,1,2014,26.7577925,94.2079645,0.007962702,29.0,293.468,Diarrheal Diseases,0.10526315789473684,2014-01-01,15.0,14.0,24.0,6.0,0.0,17.666666666666668,14.166666666666666,5.507570547286101,5.810909280540066,0.49999999999999994,0.8660254037844387,0.611333400000035,-0.021228372000000002,-1.0,0.9642857142857142,1.0,-0.36,0,0.0,2.9444389791664403,0
4677,17th week,Assam,Jorhat,Acute Diarrhoeal Disease,21.0,2,21,4,2014,26.7577925,94.2079645,0.027976574,12.0,303.38,Diarrheal Diseases,0.09090909090909091,2014-04-01,18.0,15.0,14.0,14.0,0.0,15.666666666666666,16.166666666666668,2.0816659994661335,4.3089055068157025,0.8660254037844387,-0.4999999999999998,9.911999999999978,0.020013872000000002,-17.0,1.2600000000000002,3.0,0.26666666666666666,0,0.0,3.091042453358316,0
4683,18th week,Assam,Jorhat,Acute Diarrhoeal Disease,21.0,2,1,5,2014,26.7577925,94.2079645,0.110433211,17.0,306.415,Diarrheal Diseases,0.09090909090909091,2014-05-01,21.0,18.0,15.0,12.0,0.0,18.0,17.333333333333332,3.0000000000000004,4.546060565661955,0.49999999999999994,-0.8660254037844387,3.035000000000025,0.082456637,5.0,1.105263157894737,3.0,0.375,0,0.0,3.091042453358316,0
4759,24th week,Assam,Jorhat,Acute Diarrhoeal Disease,40.0,2,9,6,2014,26.7577925,94.2079645,0.473548521,7.0,302.68,Diarrheal Diseases,0.04878048780487805,2014-06-01,21.0,21.0,18.0,24.0,0.0,20.0,18.833333333333332,1.7320508075688779,3.868677637987778,1.2246467991473532e-16,-1.0,-3.7350000000000136,0.36311530999999997,-10.0,1.9047619047619047,0.0,0.15789473684210525,0,0.0,3.713572066704308,0
5177,45th week,Assam,Jorhat,Acute Diarrhoeal Disease,22.0,2,2,11,2014,26.7577925,94.2079645,0.017298441,15.0,300.1833334,Diarrheal Diseases,0.08695652173913043,2014-11-01,40.0,21.0,21.0,14.0,0.0,27.333333333333332,21.5,10.96965511460289,9.523654760647304,-0.5000000000000004,0.8660254037844384,-2.496666600000026,-0.45625008,8.0,0.7764705882352941,19.0,0.8636363636363636,0,0.0,3.1354942159291497,0
3762,3rd week,Assam,Jorhat,Acute Diarrhoeal Disease,18.0,2,7,1,2015,26.7577925,94.2079645,0.15305871,30.0,291.54,Diarrheal Diseases,0.10526315789473684,2015-01-01,22.0,40.0,21.0,15.0,7.0,27.666666666666668,22.833333333333332,10.692676621563628,8.795832346439235,0.49999999999999994,0.8660254037844387,-8.64333339999996,0.135760269,15.0,0.627906976744186,-18.0,0.045454545454545456,0,0.0,2.9444389791664403,0
3043,25th week,Assam,Jorhat,Acute Diarrhoeal Disease,15.0,1,11,6,2016,26.7577925,94.2079645,0.780063643,13.0,303.3666666,Diarrheal Diseases,0.0625,2016-06-01,18.0,22.0,40.0,18.0,6.0,26.666666666666668,23.333333333333332,11.718930554164633,8.334666560017066,1.2246467991473532e-16,-1.0,11.826666599999953,0.627004933,-17.0,0.5421686746987951,-4.0,-0.5365853658536586,0,0.0,2.772588722239781,0
767,11th week,Assam,Jorhat,Acute Diarrhoeal Disease,35.0,2,11,3,2019,26.7577925,94.2079645,0.223863895,10.0,294.364,Diarrheal Diseases,0.05555555555555555,2019-03-01,15.0,18.0,22.0,21.0,14.0,18.333333333333332,22.833333333333332,3.511884584284254,8.795832346439235,1.0,6.123233995736766e-17,-9.002666599999998,-0.5561997479999999,-3.0,1.810344827586207,-3.0,-0.30434782608695654,0,0.0,3.58351893845611,0
7442,28th week,Assam,Jorhat,Acute Encephalitis Syndrome,6.0,2,29,6,2011,26.7577925,94.2079645,1.440916452,7.0,295.54,Encephalitis,0.2857142857142857,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1.1760000000000446,1.217052557,-3.0,6.0,0.0,0.0,0,0.0,1.9459101490553132,0
7480,29th week,Assam,Jorhat,Acute Encephalitis Syndrome,5.0,2,29,6,2011,26.7577925,94.2079645,1.440916452,7.0,295.54,Encephalitis,0.3333333333333333,2011-06-01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,5.0,6.0,6.0,0,0.0,1.791759469228055,0
7392,27th week,Assam,Jorhat,Acute Encephalitis Syndrome,12.0,2,2,7,2011,26.7577925,94.2079645,2.117842053,7.0,294.3066666,Encephalitis,0.15384615384615385,2011-07-01,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-1.2333333999999923,0.676925601,0.0,12.0,-1.0,5.0,0,0.0,2.5649493574615367,0
5609,27th week,Assam,Jorhat,Acute Encephalitis Syndrome,42.0,15,5,1,2013,26.7577925,94.2079645,0.006444886,30.0,294.3566666,Encephalitis,0.3488372093023256,2013-01-01,12.0,5.0,6.0,0.0,0.0,7.666666666666667,0.0,3.785938897200183,0.0,0.49999999999999994,0.8660254037844387,0.049999999999954525,-2.111397167,23.0,4.846153846153846,7.0,0.8571428571428571,0,0.0,3.7612001156935624,0
2689,7th week,Assam,Jorhat,Acute Encephalitis Syndrome,1.0,1,10,2,2016,26.7577925,94.2079645,0.109066892,9.0,296.336,Encephalitis,0.5,2016-02-01,42.0,12.0,5.0,0.0,0.0,19.666666666666668,0.0,19.65536398374076,0.0,0.8660254037844386,0.5000000000000001,1.97933340000003,0.102622006,-21.0,0.04838709677419355,30.0,6.166666666666667,0,0.0,0.6931471805599453,0
8626,50th week,Assam,Jorhat,Cholera,10.0,2,29,11,2010,26.7577925,94.2079645,0.016002585,10.0,297.208,Diarrheal Diseases,0.18181818181818182,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.8720000000000141,-0.093064307,1.0,10.0,0.0,0.0,0,0.0,2.3978952727983707,0
7039,1st week,Assam,Jorhat,Cholera,5.0,1,19,12,2010,26.7577925,94.2079645,0.002555441,30.0,295.0733334,Diarrheal Diseases,0.16666666666666666,2010-12-01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-2.1346666000000027,-0.013447144,20.0,5.0,10.0,10.0,0,0.0,1.791759469228055,0
8652,53rd week,Assam,Jorhat,Cholera,5.0,1,19,12,2010,26.7577925,94.2079645,0.002555441,30.0,295.0733334,Diarrheal Diseases,0.16666666666666666,2010-12-01,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,5.0,-5.0,5.0,0,0.0,1.791759469228055,0
6896,40th week,Assam,Jorhat,Cholera,84.0,2,28,9,2012,26.7577925,94.2079645,0.4022642,9.0,298.1933334,Diarrheal Diseases,0.023529411764705882,2012-09-01,5.0,5.0,10.0,0.0,0.0,6.666666666666667,0.0,2.886751345948129,0.0,-1.0,-1.8369701987210297e-16,3.1199999999999477,0.399708759,-21.0,10.956521739130434,0.0,-0.45454545454545453,1,0.0,4.442651256490317,1
3023,25th week,Assam,Jorhat,Cholera,11.0,2,19,6,2016,26.7577925,94.2079645,1.202283481,2.0,296.68,Diarrheal Diseases,0.16666666666666666,2016-06-01,84.0,5.0,5.0,0.0,0.0,31.333333333333332,0.0,45.610671265980436,0.0,1.2246467991473532e-16,-1.0,-1.513333399999965,0.800019281,-7.0,0.3402061855670104,79.0,13.166666666666666,0,0.0,2.4849066497880004,0
1437,11th week,Assam,Jorhat,Cholera,19.0,2,10,3,2018,26.7577925,94.2079645,0.262020834,11.0,297.768,Diarrheal Diseases,0.1,2018-03-01,11.0,84.0,5.0,0.0,0.0,33.333333333333336,0.0,43.98105652816146,0.0,1.0,6.123233995736766e-17,1.0879999999999654,-0.9402626470000001,9.0,0.5533980582524272,-73.0,1.0,0,0.0,2.995732273553991,0
723,2nd week,Assam,Jorhat,Dengue,12.0,2,6,1,2019,26.7577925,94.2079645,0.020725283,34.0,293.6033334,Dengue,0.15384615384615385,2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-4.1646665999999755,-0.24129555099999997,23.0,12.0,0.0,0.0,0,0.0,2.5649493574615367,0
1570,24th week,Assam,Jorhat,Malaria,9.0,2,11,6,2018,26.7577925,94.2079645,0.390585556,7.0,304.196,Malaria,0.2,2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,10.59266660000003,0.369860273,-27.0,9.0,0.0,0.0,0,0.0,2.302585092994046,0
8687,27th week,Assam,Kamrup,Acute Diarrhoeal Disease,5.0,1,30,6,2009,26.12755515,91.29987148,0.777605627,3.0,302.14,Diarrheal Diseases,0.16666666666666666,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,1.791759469228055,0
8899,42nd week,Assam,Kamrup,Acute Diarrhoeal Disease,31.0,0,12,10,2009,26.12755515,91.29987148,0.943389112,20.0,299.3066666,Diarrheal Diseases,0.0,2009-10-01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-2.833333399999958,0.16578348499999995,17.0,31.0,5.0,5.0,0,0.0,3.4657359027997265,0
8399,34th week,Assam,Kamrup,Acute Diarrhoeal Disease,70.0,1,14,8,2010,26.12755515,91.29987148,0.493337541,8.0,302.44,Diarrheal Diseases,0.014084507042253521,2010-08-01,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,3.1333333999999695,-0.450051571,-12.0,70.0,26.0,31.0,1,0.0,4.2626798770413155,1
8524,41st week,Assam,Kamrup,Acute Diarrhoeal Disease,21.0,1,21,9,2010,26.12755515,91.29987148,2.363425784,9.0,300.6,Diarrheal Diseases,0.045454545454545456,2010-09-01,70.0,31.0,5.0,0.0,0.0,35.333333333333336,0.0,32.715949219506584,0.0,-1.0,-1.8369701987210297e-16,-1.839999999999975,1.8700882429999999,1.0,0.5779816513761468,39.0,10.833333333333334,0,0.0,3.091042453358316,0
7014,50th week,Assam,Kamrup,Acute Diarrhoeal Disease,27.0,1,7,12,2012,26.12755515,91.29987148,0.000207243,20.0,297.4866666,Diarrheal Diseases,0.03571428571428571,2012-12-01,21.0,70.0,31.0,0.0,0.0,40.666666666666664,0.0,25.890796305508516,0.0,-2.4492935982947064e-16,1.0,-3.1133334000000445,-2.3632185409999997,11.0,0.648,-49.0,-0.3125,0,0.0,3.332204510175204,0
4727,23rd week,Assam,Kamrup,Acute Diarrhoeal Disease,84.0,1,5,6,2014,26.12755515,91.29987148,0.172991591,13.0,303.5266666,Diarrheal Diseases,0.011764705882352941,2014-06-01,27.0,21.0,70.0,0.0,0.0,39.333333333333336,0.0,26.727015047201466,0.0,1.2246467991473532e-16,-1.0,6.0400000000000205,0.172784348,-7.0,2.0826446280991733,6.0,-0.6056338028169014,1,0.0,4.442651256490317,1
4831,28th week,Assam,Kamrup,Acute Diarrhoeal Disease,104.0,1,11,7,2014,26.12755515,91.29987148,1.111815146,10.0,301.37,Diarrheal Diseases,0.009523809523809525,2014-07-01,84.0,27.0,21.0,5.0,0.0,44.0,39.666666666666664,34.770677301427426,30.56577606845059,-0.4999999999999997,-0.8660254037844388,-2.156666599999994,0.9388235550000001,-3.0,2.311111111111111,57.0,2.8636363636363638,1,0.0,4.653960350157523,1
4887,30th week,Assam,Kamrup,Acute Diarrhoeal Disease,104.0,1,11,7,2014,26.12755515,91.29987148,1.111815146,10.0,301.37,Diarrheal Diseases,0.009523809523809525,2014-07-01,104.0,84.0,27.0,31.0,0.0,71.66666666666667,56.166666666666664,39.95414037785488,34.56828990081324,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.4311926605504586,20.0,2.75,1,0.0,4.653960350157523,1
5255,51st week,Assam,Kamrup,Acute Diarrhoeal Disease,20.0,1,18,12,2014,26.12755515,91.29987148,0.004539113,20.0,295.176,Diarrheal Diseases,0.047619047619047616,2014-12-01,104.0,104.0,84.0,70.0,0.0,97.33333333333333,68.33333333333333,11.547005383792527,36.718750886524816,-2.4492935982947064e-16,1.0,-6.194000000000017,-1.107276033,10.0,0.2033898305084746,0.0,0.23529411764705882,0,0.0,3.044522437723423,0
